K,method,variant,classifier,acc_S_test_mean,acc_S_test_std,auc_S_test_mean,auc_S_test_std,acc_M_test_mean,acc_M_test_std,auc_M_test_mean,auc_M_test_std,acc_SM_mean,acc_SM_std,auc_SM_mean,auc_SM_std,acc_MS_mean,acc_MS_std,auc_MS_mean,auc_MS_std,asymmetry_mean,asymmetry_std,n_features,n_features_passing_threshold
9,perm_catboost,strict,xgboost,0.8525162337662338,0.004523255587289219,0.9107881394953697,0.003417271741493431,0.8713536463536464,0.003309990558187101,0.9219119151951943,0.0030771364437719604,0.8208841158841158,0.004860623341335356,0.8801578815789606,0.0017705401725454204,0.8107779720279721,0.010582285458428193,0.9022224519985509,0.0009901708479730924,0.010805444555444504,0.009145014505251783,3.0,3.0
10,perm_catboost,strict,xgboost,0.8738449050949051,0.0037977935889078706,0.9311760495373758,0.0029102757740600733,0.8725087412587413,0.0031982290328548173,0.9227257507727039,0.0026758526067077568,0.7351648351648351,0.02198747818882292,0.8279141179125571,0.005199653628864146,0.8107929570429571,0.009773866731494876,0.9030656150792264,0.0008954685038944379,0.07562812187812185,0.024054352761180908,4.0,4.0
11,perm_catboost,strict,xgboost,0.8738449050949051,0.0037977935889078706,0.9311760495373758,0.0029102757740600733,0.8725087412587413,0.0031982290328548173,0.9227257507727039,0.0026758526067077568,0.7351648351648351,0.02198747818882292,0.8279141179125571,0.005199653628864146,0.8107929570429571,0.009773866731494876,0.9030656150792264,0.0008954685038944379,0.07562812187812185,0.024054352761180908,4.0,4.0
12,perm_catboost,strict,xgboost,0.8745816683316683,0.003987013347661947,0.9325621727797676,0.0028529914764308896,0.8906406093906094,0.0031993579569498513,0.9411010037664633,0.0023168713507442885,0.7403983516483517,0.02037882052360702,0.8490628753115017,0.0061170554363246055,0.8364260739260739,0.002321051327462987,0.8737946695537231,0.0019925417490554305,0.09602772227772223,0.020800749124617653,5.0,5.0
13,perm_catboost,strict,xgboost,0.8890796703296703,0.0036454070564714146,0.9502721429419732,0.002739152354613179,0.8924637862137862,0.0031239214617949937,0.9442705646002351,0.0024466145464173096,0.7088274225774226,0.014215332490613233,0.8325340418821938,0.006883853078127522,0.839502997002997,0.002635409869260143,0.8855579472974577,0.002696807092926433,0.13067557442557437,0.01393966267121035,6.0,6.0
14,perm_catboost,strict,xgboost,0.8890796703296703,0.0036454070564714146,0.9502721429419732,0.002739152354613179,0.8924637862137862,0.0031239214617949937,0.9442705646002351,0.0024466145464173096,0.7088274225774226,0.014215332490613233,0.8325340418821938,0.006883853078127522,0.839502997002997,0.002635409869260143,0.8855579472974577,0.002696807092926433,0.13067557442557437,0.01393966267121035,6.0,6.0
15,perm_catboost,strict,xgboost,0.8887737262737263,0.0038993508131022485,0.9500630238891977,0.002822108451744222,0.8927072927072928,0.0035006322659588054,0.9442796573431563,0.0024424540993979037,0.7159290709290709,0.015289550585102302,0.8394394601402594,0.00666505580023895,0.8395729270729271,0.0021743677353070097,0.8859174755065113,0.002520257801218652,0.12364385614385613,0.015081419786923551,7.0,7.0
16,perm_catboost,strict,xgboost,0.8887737262737263,0.0038993508131022485,0.9500630238891977,0.002822108451744222,0.8927072927072928,0.0035006322659588054,0.9442796573431563,0.0024424540993979037,0.7159290709290709,0.015289550585102302,0.8394394601402594,0.00666505580023895,0.8395729270729271,0.0021743677353070097,0.8859174755065113,0.002520257801218652,0.12364385614385613,0.015081419786923551,7.0,7.0
17,perm_catboost,strict,xgboost,0.8887737262737263,0.0038993508131022485,0.9500630238891977,0.002822108451744222,0.8927072927072928,0.0035006322659588054,0.9442796573431563,0.0024424540993979037,0.7159290709290709,0.015289550585102302,0.8394394601402594,0.00666505580023895,0.8395729270729271,0.0021743677353070097,0.8859174755065113,0.002520257801218652,0.12364385614385613,0.015081419786923551,7.0,7.0
18,perm_catboost,strict,xgboost,0.8916895604395604,0.0036757645800919096,0.9511981571749928,0.0027354161339128557,0.8965472027972028,0.003417559476631492,0.9493278496603297,0.0025316991146295737,0.6782205294705295,0.006707042963161361,0.816090982381754,0.00700303666105741,0.843834915084915,0.0018208845042545865,0.8927291871465197,0.0025028815622937985,0.1656143856143856,0.006464729539153283,9.0,9.0
19,perm_catboost,strict,xgboost,0.89256993006993,0.003432087676875726,0.9517076143137583,0.00265094069337258,0.9007867132867133,0.0028994306224284483,0.9533208768005222,0.0022147495286825424,0.6712162837162837,0.008081229049921547,0.7965582863689756,0.007980577584796639,0.8463998501498502,0.0014340714098900094,0.8964122389847914,0.002479192574533182,0.17518356643356642,0.007951391327337179,10.0,10.0
20,perm_catboost,strict,xgboost,0.9001498501498502,0.0033625853143356183,0.9552853552541365,0.0024360768593397015,0.9008116883116883,0.002621626386203092,0.9538149272680366,0.0022797628823021374,0.6649125874125874,0.007665013360001701,0.8065107993280446,0.007876751578176348,0.8466520979020979,0.0016934713824235483,0.8989595261756225,0.0028544342904341176,0.18173951048951048,0.0077653042437127884,11.0,11.0
21,perm_catboost,strict,xgboost,0.9001498501498502,0.0033625853143356183,0.9552853552541365,0.0024360768593397015,0.9008116883116883,0.002621626386203092,0.9538149272680366,0.0022797628823021374,0.6649125874125874,0.007665013360001701,0.8065107993280446,0.007876751578176348,0.8466520979020979,0.0016934713824235483,0.8989595261756225,0.0028544342904341176,0.18173951048951048,0.0077653042437127884,11.0,11.0
22,perm_catboost,strict,xgboost,0.903583916083916,0.002866807894008086,0.9578080775992239,0.0023637926339391646,0.9106018981018981,0.0034788307854258897,0.9611827919832416,0.0019411557878374404,0.6780581918081918,0.008533123605101136,0.8237712004528938,0.008745667983637425,0.8501935564435564,0.0013569236022252483,0.8993313679327665,0.00271474529589393,0.1721353646353646,0.008717189865986037,14.0,14.0
23,perm_catboost,strict,xgboost,0.9034902597402598,0.002824228763032632,0.9577002277817088,0.0024295840176550808,0.9104145854145853,0.0035090155676016665,0.9607591615427529,0.002075755799571032,0.681023976023976,0.008067128811454296,0.8350666792622962,0.0085536942130201,0.8505506993006993,0.0017648754648719217,0.9003978565764903,0.002640634706806354,0.16952672327672327,0.008035919293195639,16.0,16.0
24,perm_catboost,strict,xgboost,0.9032842157842158,0.002920302279590968,0.9576175900148802,0.002402784232279593,0.9102335164835165,0.0037835904737865047,0.9607931341884889,0.002014737628671682,0.6829120879120879,0.010159837962585764,0.8358205912469149,0.008622159123818958,0.8505644355644355,0.0016220798308463407,0.9001314864580973,0.002882539701576139,0.1676523476523476,0.01004329668249071,17.0,17.0
25,perm_catboost,strict,xgboost,0.9039398101898103,0.0029528273595213774,0.9577522829942285,0.002371470691751068,0.9106643356643357,0.0032498862524362082,0.9606965540079301,0.0019817582725075553,0.6849000999000998,0.00968648882876289,0.8351779370105419,0.00825719524581035,0.8504158341658341,0.0014418337490468278,0.9001077073525876,0.0027545468227930065,0.16551573426573424,0.009550962247248728,19.0,19.0
26,perm_catboost,strict,xgboost,0.9037649850149851,0.002905870267289715,0.9577681029010948,0.002380839101555541,0.9109765234765235,0.0036521606225029205,0.9607272535157151,0.0020188614658509948,0.6935489510489511,0.011920587255652005,0.8370533310345998,0.008968563287058267,0.8505744255744256,0.0016449424375699533,0.9006012137213435,0.0029197562681195087,0.1570254745254745,0.011929842539798566,20.0,20.0
27,perm_catboost,strict,xgboost,0.9037649850149851,0.002905870267289715,0.9577681029010948,0.002380839101555541,0.9109765234765235,0.0036521606225029205,0.9607272535157151,0.0020188614658509948,0.6935489510489511,0.011920587255652005,0.8370533310345998,0.008968563287058267,0.8505744255744256,0.0016449424375699533,0.9006012137213435,0.0029197562681195087,0.1570254745254745,0.011929842539798566,20.0,20.0
28,perm_catboost,strict,xgboost,0.9037649850149851,0.002905870267289715,0.9577681029010948,0.002380839101555541,0.9109765234765235,0.0036521606225029205,0.9607272535157151,0.0020188614658509948,0.6935489510489511,0.011920587255652005,0.8370533310345998,0.008968563287058267,0.8505744255744256,0.0016449424375699533,0.9006012137213435,0.0029197562681195087,0.1570254745254745,0.011929842539798566,20.0,20.0
29,perm_catboost,strict,xgboost,0.9033528971028971,0.003200794193564541,0.9577100690268772,0.002416113863707499,0.910782967032967,0.00337332580788374,0.9609365253876992,0.001931384041708776,0.6941333666333667,0.011297896953163042,0.8412994272835057,0.008863335204392683,0.8509515484515484,0.0013149022650667521,0.9006560216132519,0.002783141542945548,0.15681818181818177,0.011098558217948001,21.0,21.0
30,perm_catboost,strict,xgboost,0.9036401098901099,0.00315242820691193,0.9577665778277666,0.0024266071212773245,0.9124812687312687,0.003431172870423415,0.9624666511061367,0.00207525136837552,0.6933016983016983,0.011139075107400007,0.8423669502325847,0.00868450261661176,0.8486563436563437,0.002227661997769475,0.8985474358932775,0.002555355290060684,0.15535464535464533,0.011559915335197237,22.0,22.0
31,perm_catboost,strict,xgboost,0.9032092907092908,0.003280176162258562,0.9574929113718451,0.002551446872663717,0.9124812687312687,0.0036701783254845777,0.9626746567618196,0.002024133768322409,0.6897727272727272,0.010809093680957607,0.8412713247042667,0.008705082227740095,0.848518981018981,0.0021971314144448206,0.8975193744816622,0.0026352781940431062,0.15874625374625367,0.010155287333831779,25.0,25.0
32,perm_catboost,strict,xgboost,0.9035776723276724,0.0032206813655172384,0.9575349101448003,0.0026030449549083842,0.9123563936063936,0.003492575469679831,0.9626136366755123,0.002058882278757666,0.6889235764235765,0.009936239632213422,0.8408128540415628,0.008803676068024907,0.8489897602397602,0.002080987898826261,0.897341834114936,0.0026820255540110595,0.16006618381618376,0.01027863490231415,30.0,30.0
33,perm_catboost,strict,xgboost,0.9031655844155845,0.003202588583572486,0.9574329532231006,0.002586224693700281,0.9125187312687313,0.003494501870115014,0.9624634995998008,0.0020196094000418446,0.6872652347652347,0.010018578361338008,0.8403243141723411,0.009039258126620753,0.8481793206793207,0.0019678521369670327,0.8965623785555105,0.0026561631527321707,0.1609140859140859,0.01017857941524163,33.0,33.0
1,rf_native,soft,catboost,0.8421703296703298,0.0036823733206356227,0.8953616422912752,0.0034338020040839074,0.846821928071928,0.003146434521315252,0.8986591439903753,0.0037473141200445904,0.8134228271728272,0.004490042271961012,0.8868310798841519,0.00047014460678554323,0.8037574925074924,0.008799575159178955,0.8957120677150023,0.0006302206026489181,0.012227772227772176,0.008441622220577764,1.0,0.0
2,rf_native,soft,catboost,0.8427572427572427,0.004021921903364247,0.8993691467124284,0.003506363628200136,0.8727147852147852,0.003726506483276853,0.9274600633507353,0.002725106805019118,0.7850974025974027,0.010219992293922488,0.8614124145085684,0.011764530288636232,0.827681068931069,0.0030704398432900206,0.8670335280977763,0.003110134618671926,0.04258366633366627,0.01182537755874607,2.0,0.0
3,rf_native,soft,catboost,0.8428321678321679,0.0038378910919243635,0.8994155710049192,0.0033254192690878553,0.8731456043956044,0.0035729575852291515,0.9281312967751528,0.0026107738852530985,0.7862412587412587,0.009768812440266587,0.8594383116883118,0.012505784490673955,0.8280831668331669,0.0034534948380584157,0.8685894808862467,0.0028073119324752943,0.04184190809190806,0.01085639666676821,3.0,0.0
4,rf_native,soft,catboost,0.8433816183816184,0.004209178007968102,0.9004844758762716,0.003565002545007515,0.8762050449550449,0.0035099217770939027,0.9335150582434549,0.002517599442609214,0.80623001998002,0.02183709681534781,0.8760866515477529,0.0118118413579329,0.8274575424575424,0.002663331101711188,0.8720933774018189,0.002582281895378335,0.02545079920079916,0.017577085074602077,4.0,0.0
5,rf_native,soft,catboost,0.8526535964035965,0.004478030922014685,0.92175836775612,0.0033643035755986875,0.8765796703296702,0.003470652438357335,0.9347179668483365,0.0025607615363747002,0.8126848151848153,0.020198862785751927,0.8740927710526238,0.008443479782941268,0.8225911588411587,0.0034849967552696,0.8661631066860214,0.0027712668618361303,0.018889860139860097,0.012599889417343553,5.0,2.0
6,rf_native,soft,catboost,0.8596028971028972,0.0038084165519574223,0.9239646483012492,0.0033244410532173065,0.8979020979020979,0.004079222782110251,0.9471195154121602,0.002171917280952891,0.8351598401598401,0.013003167443317025,0.8863355277963795,0.00970020409703461,0.8420704295704295,0.0009464703777996522,0.8830209791457294,0.0013465464062771108,0.01164835164835161,0.008642742908200558,6.0,2.0
7,rf_native,soft,catboost,0.859527972027972,0.0034291690106715775,0.924190883105406,0.0032383654412171557,0.8978021978021978,0.003796826391201549,0.9471981876764595,0.002186981911698495,0.8380831668331667,0.015308330260852326,0.8856691359963713,0.011168106504965608,0.8420504495504495,0.0009096677950215577,0.8824447863574987,0.0014081841808572608,0.012753496503496456,0.009414551519787888,7.0,2.0
8,rf_native,soft,catboost,0.859015984015984,0.0034990845483237345,0.9240927076794334,0.0032675613010746825,0.8979707792207792,0.0038556156036316097,0.9473597487677157,0.0022120487712602274,0.8423114385614385,0.012466685073696656,0.8874362916054974,0.008786271637052449,0.8425362137862138,0.0009263742852410366,0.8829213809417356,0.0013822663171511285,0.009827672327672295,0.0077538524822101645,8.0,5.0
9,rf_native,soft,catboost,0.8658404095904096,0.003747409210665685,0.9295181638416528,0.002613267604177172,0.8980332167832168,0.003535828103378343,0.9473674380689241,0.002104699958834107,0.8039310689310689,0.016296346876934712,0.8649598359931776,0.012843729919178665,0.8421915584415585,0.000946740021186536,0.8842601424549477,0.00142791989214862,0.03826048951048945,0.016391155797950932,9.0,5.0
10,rf_native,soft,catboost,0.8731268731268731,0.00414223379962117,0.936338305800094,0.002803238737293492,0.9064872627372628,0.0035113244787535755,0.9540200168837156,0.0020800386614593497,0.8100412087912089,0.01347377769555248,0.871833844477201,0.009424839169716486,0.8431081418581419,0.0024334209493195244,0.8879990919420241,0.0019430174805315499,0.033066933066933,0.013873521369038078,10.0,5.0
11,rf_native,soft,catboost,0.8812000499500499,0.003554764573703547,0.9413813459268005,0.002737783519581366,0.906125124875125,0.0032688911370400316,0.9545819798957286,0.0019345460629266286,0.6995579420579421,0.01340316676314855,0.8251887579827765,0.009531873667274383,0.8425786713286714,0.001982054152939191,0.8898091105946999,0.001991684045922489,0.14302072927072923,0.01358260367226556,11.0,6.0
12,rf_native,soft,catboost,0.8850024975024976,0.0030958481570435067,0.94490702697652,0.002714761533185151,0.9063561438561439,0.003178259474103502,0.9554600853068012,0.0017468580446651039,0.7179807692307693,0.017922533577138865,0.8279491311011664,0.011455289081808744,0.8409990009990009,0.002145564354311778,0.8851909898293515,0.0018458097391100296,0.12301823176823175,0.01821912197253377,12.0,6.0
13,rf_native,soft,catboost,0.8856893106893107,0.0027888810587141724,0.9450547953544957,0.002647873374415694,0.9066308691308691,0.002891096545736825,0.9555360520473533,0.0017129055717668414,0.7179458041958042,0.01960807858799549,0.8269665816825531,0.012101799723038235,0.8412899600399599,0.002018678097899523,0.885256174582161,0.0016721063762313094,0.12334415584415578,0.019750519059540696,13.0,8.0
14,rf_native,soft,catboost,0.9002497502497503,0.0030358027046340484,0.9551244522211055,0.002812123975018453,0.9069055944055944,0.0028589529041652736,0.9560424262924887,0.0017805901998640622,0.6885889110889111,0.013669630073925588,0.8042240260987764,0.010132691164041615,0.8387774725274726,0.002386668350183081,0.8850581090986935,0.002471974115193532,0.1501885614385614,0.013599917636521474,14.0,9.0
15,rf_native,soft,catboost,0.8995254745254746,0.0026038153858616154,0.9548409538762934,0.0027930899643735874,0.9072552447552449,0.0029879797829812193,0.9565291055722499,0.0017519924970715865,0.6888523976023976,0.014800437262218202,0.8055500570233962,0.00989837241798301,0.8384815184815185,0.002579998272819001,0.885093835485194,0.002884361267728724,0.14962912087912084,0.01484968174067205,15.0,9.0
16,rf_native,soft,catboost,0.9046266233766234,0.002484942324530655,0.9580749545160134,0.00273549793667505,0.9076298701298702,0.0030569514334879283,0.9568905978511998,0.0017377231232777162,0.6952297702297703,0.014080799756485782,0.8263376809878433,0.008885270453746943,0.8398963536463537,0.002668762391109714,0.8895153837171819,0.0024993788393721603,0.1446665834165834,0.014276064975023763,16.0,10.0
